"pathway","phnx_z_score","mean_path_score","sd_path_score","phnx_p_val"
"positive regulation of transcription by rna polymerase ii",37.6777540737298,0.0931161916527203,0.00226904645045152,0
"positive regulation of rna metabolic process",32.9485814671361,0.134387715619122,0.00257441258344787,0
"positive regulation of macromolecule biosynthetic process",30.8640051678469,0.141905042788466,0.0027068303899451,0
"negative regulation of transcription by rna polymerase ii",27.5167372934202,0.0651068220085374,0.00201073846839337,0
"negative regulation of rna metabolic process",25.8199028474478,0.0940888707643861,0.00226902770319519,0
"negative regulation of nucleobase containing compound metabolic process",24.8790688629074,0.10178526841156,0.00233384269756681,0
"negative regulation of biosynthetic process",22.6950785350737,0.108035247059286,0.00254858099004682,0
"regulation of mirna transcription",21.2849598619962,0.00523369283419496,0.000560171511296002,0
"regulation of mirna metabolic process",20.7325064670122,0.00591125573885374,0.000595822267404227,0
"positive regulation of mirna transcription",18.3670175517222,0.00383718098857912,0.000491258150256841,0
"positive regulation of mirna metabolic process",18.3143216221862,0.00418453477793787,0.00051972755858747,0
"mirna metabolic process",18.2255574263692,0.00660460646976547,0.000667108249062839,0
"cell fate commitment",16.2801903555553,0.0191857864897787,0.00114061848106596,0
"pattern specification process",14.9619389672479,0.0312679817898132,0.00135637159142976,0
"intracellular receptor signaling pathway",14.224542905057,0.0211009760069825,0.00117226039967011,0
"gland development",13.8866154445208,0.0348457901551402,0.0015085024769327,0
"animal organ morphogenesis",13.6567631223093,0.0727456757348085,0.00221080362000034,0
"embryonic organ development",13.5280809337915,0.03202658572658,0.00151433432766012,0
"regionalization",13.2699230150915,0.0249139400178089,0.00132361750792919,0
"embryo development",12.8389979790976,0.0797933381727348,0.00217020601950342,0
"tissue development",12.548505999458,0.137418297889336,0.00282735069975183,0
"anterior posterior pattern specification",12.4016027401191,0.0153026110681087,0.0010049709329359,0
"regulation of cell differentiation",12.3728577656416,0.110939772361613,0.00259477395697969,0
"embryonic organ morphogenesis",12.3165949610216,0.0198726824752904,0.0011128205249401,0
"epithelium development",12.3103115513093,0.0840820663761113,0.0022420400764404,0
"muscle structure development",12.2169878994521,0.046724945406395,0.00159740619154407,0
"embryonic morphogenesis",12.1438529026553,0.0433492272345214,0.00164951602964127,0
"muscle cell fate commitment",12.0278423895188,0.00124412370045158,0.000285255276770621,0
"endocrine system development",11.9503060151383,0.0109603401716594,0.000848603897957162,0
"negative regulation of mirna metabolic process",11.7257323444405,0.00181229476524619,0.000337999901448853,0
"positive regulation of cell differentiation",11.6457980044838,0.0665331172848111,0.00187617668527826,0
"skeletal muscle cell differentiation",11.2383421558716,0.00450516622559409,0.000519071653884354,0
"regulation of cell population proliferation",11.1715471825696,0.122474717203345,0.00259740209173812,0
"immune system development",10.8683570226472,0.0739289262881187,0.00206120310121414,0
"muscle tissue development",10.8477204837984,0.0295680421985449,0.00134323334090009,0
"negative regulation of cell differentiation",10.8383984852676,0.0458175438627472,0.00171352798374926,0
"cellular response to endogenous stimulus",10.8179679108355,0.0961982117535536,0.00235462195305312,0
"epithelial cell differentiation",10.6036526192482,0.0495732323725722,0.00174286223839446,0
"tube development",10.5189179649854,0.0813203864125133,0.00219159036124474,0
"regulation of multicellular organismal development",10.4964532390465,0.100739515371268,0.0024194254485841,0
"sensory organ development",10.4462874850316,0.0368147157118983,0.00149212706635852,0
"positive regulation of developmental process",10.3645082117348,0.0973650756142207,0.00238776802872044,0
"negative regulation of developmental process",10.3614008087421,0.0629720617087203,0.0019910493091187,0
"tissue morphogenesis",10.2611257308743,0.0458908032508185,0.00170554495257481,0
"muscle organ development",10.221805074869,0.0236992119758473,0.00120240975645208,0
"mammary gland development",10.1784960688014,0.010779096663613,0.000835409611281734,0
"response to endogenous stimulus",10.1434609572928,0.114800484861125,0.00272350747977565,0
"embryo development ending in birth or egg hatching",10.1426580307388,0.0494648776216211,0.00179842366464731,0
"hormone mediated signaling pathway",10.1119479600203,0.0138202224494038,0.000960323768772802,0
"columnar cuboidal epithelial cell differentiation",10.1029637964417,0.00882636093590346,0.000800515432671331,0
"gland morphogenesis",10.0429051583619,0.0101207599887952,0.000808994871244455,0
"skeletal system development",10.0130313394342,0.0388449217568868,0.00151750651704019,0
"cellular response to hormone stimulus",9.91498028370262,0.0440365720178602,0.00166139794856339,0
"glandular epithelial cell differentiation",9.90888656333748,0.00585053669988477,0.000628909815998722,0
"anatomical structure formation involved in morphogenesis",9.88994276281204,0.0835453782008407,0.00231631976266991,0
"sensory organ morphogenesis",9.85051384806199,0.0177545777669781,0.00104300796041259,0
"circulatory system development",9.77113926261119,0.0839376798738261,0.00221022816189593,0
"response to hormone",9.70515121245428,0.0641614434869924,0.00203028018721535,0
"smooth muscle cell differentiation",9.61245625363953,0.00418204112372767,0.000528148633063204,0
"cell fate determination",9.58121648389214,0.00315144427453275,0.000464031359276845,0
"appendage development",9.46386232754614,0.0128726996106389,0.000932686251429372,0
"neuron fate commitment",9.41849321854949,0.00410906386418878,0.00050867170214018,0
"appendage morphogenesis",9.39042192082737,0.0103637686994174,0.000856702912990708,0
"myeloid cell differentiation",9.31631326895723,0.0295275959002374,0.0013723584216827,0
"positive regulation of gene expression",9.27479953521948,0.0815505928681843,0.00227062600885221,0
"tube morphogenesis",9.20818249137566,0.0661380501000858,0.00216575200219801,0
"cell fate specification",9.08652919927211,0.007261062292586,0.000693077945879007,0
"negative regulation of muscle cell differentiation",8.94485495783331,0.00389103021720558,0.000506758388005356,0
"skeletal muscle organ development",8.91903229913592,0.011918588228629,0.00085618431769781,0
"response to lipid",8.86036486351357,0.0690453108844653,0.00208663645796242,0
"regulation of hemopoiesis",8.85814745631456,0.0298588352169255,0.00135347110434654,0
"ear morphogenesis",8.8468137535368,0.00764174254399197,0.000683598009098288,0
"mammary gland epithelium development",8.75562733906289,0.00581052668516589,0.000597875902042697,0
"morphogenesis of an epithelium",8.74881913191267,0.0382843889061492,0.0016564050807445,0
"negative regulation of cell population proliferation",8.70621450617515,0.0544531134637885,0.0019052008085531,0
"mesenchyme morphogenesis",8.69808567067293,0.00455925686420714,0.000550053291172185,0
"stem cell differentiation",8.66256752326811,0.0191077840128462,0.00108289145552784,0
"cellular response to lipid",8.63844742095801,0.0457916683770421,0.00173344048434234,0
"mammary gland morphogenesis",8.62866619916847,0.00370833874545474,0.000494997334614652,0
"positive regulation of cell population proliferation",8.59541435892119,0.0680099617918046,0.00203163672638692,0
"leukocyte differentiation",8.54858523159733,0.0444511656267586,0.00160168185375763,0
"vasculature development",8.53167114714706,0.0573907742916288,0.00189801775527696,0
"urogenital system development",8.53078546862759,0.0279125642658259,0.00132467201976495,0
"positive regulation of multicellular organismal process",8.52846757191543,0.110261540794954,0.00250186058860201,0
"hindlimb morphogenesis",8.51901003274838,0.00257641079127844,0.00041033979637778,0
"response to organic cyclic compound",8.50841610982495,0.0670402179693052,0.00196096206868565,0
"epithelial tube morphogenesis",8.50445754972925,0.0250984136253046,0.0012089874018603,0
"ear development",8.49361666002133,0.0141045988810868,0.000979043480545429,0
